country,year,column,value,source,method,base_year,r_squared
Seychelles,2025,renewables_electricity,0.1416459111474106,estimated,dampened_exponential_log_linear,2024.0,0.8360825294543532
Seychelles,2025,renewables_share_elec,19.610833333333176,estimated,linear_projection,2024.0,0.9018462105893126
Seychelles,2025,solar_electricity,0.10397292098304851,estimated,dampened_exponential_log_linear,2024.0,0.8488763963471242
Seychelles,2025,wind_electricity,0.01,estimated,dampened_exponential_log_linear,2024.0,0.0
Sierra Leone,2016,Access to Clean Fuels and Technologies for cooking (% of total population),0.6,measured,source_ingest,2016.0,
Sierra Leone,2016,Access to electricity (% of total population),20.3,measured,source_ingest,2016.0,
Sierra Leone,2016,Population growth (annual %),2.35457342669593,measured,source_ingest,2016.0,
Sierra Leone,2016,carbon_intensity_elec,238.1,measured,source_ingest,2016.0,
Sierra Leone,2016,electricity_demand (TWh),0.21,measured,source_ingest,2016.0,
Sierra Leone,2016,electricity_generation (TWh),0.21,measured,source_ingest,2016.0,
Sierra Leone,2016,energy_poverty_electricity (% of total population),79.7,derived,one_minus_access,2016.0,
Sierra Leone,2016,energy_poverty_electricity_rural (% of rural population),98.4,measured,source_ingest,2016.0,
Sierra Leone,2016,energy_poverty_electricity_urban (% of urban population),53.1,measured,source_ingest,2016.0,
Sierra Leone,2016,energy_poverty_multidimensional (% of total population),89.55,measured,source_ingest,2016.0,
Sierra Leone,2016,fossil_share_elec,38.095,measured,source_ingest,2016.0,
Sierra Leone,2016,gdp,9765347713.0,measured,source_ingest,2016.0,
Sierra Leone,2016,greenhouse_gas_emissions,0.05,measured,source_ingest,2016.0,
Sierra Leone,2016,hydro_electricity,0.13,measured,source_ingest,2016.0,
Sierra Leone,2016,low_carbon_share_elec,61.905,measured,source_ingest,2016.0,
Sierra Leone,2016,population,7205339.0,measured,source_ingest,2016.0,
Sierra Leone,2016,renewables_electricity,0.13,measured,source_ingest,2016.0,
Sierra Leone,2016,renewables_share_elec,61.905,measured,source_ingest,2016.0,
Sierra Leone,2016,solar_electricity,0.0,measured,source_ingest,2016.0,
Sierra Leone,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Sierra Leone,2017,Access to Clean Fuels and Technologies for cooking (% of total population),0.7,measured,source_ingest,2017.0,
Sierra Leone,2017,Access to electricity (% of total population),23.4,measured,source_ingest,2017.0,
Sierra Leone,2017,Population growth (annual %),2.38578952940087,measured,source_ingest,2017.0,
Sierra Leone,2017,carbon_intensity_elec,260.87,measured,source_ingest,2017.0,
Sierra Leone,2017,electricity_demand (TWh),0.23,measured,source_ingest,2017.0,
Sierra Leone,2017,electricity_generation (TWh),0.23,measured,source_ingest,2017.0,
Sierra Leone,2017,energy_poverty_electricity (% of total population),76.6,derived,one_minus_access,2017.0,
Sierra Leone,2017,energy_poverty_electricity_rural (% of rural population),94.6,measured,source_ingest,2017.0,
Sierra Leone,2017,energy_poverty_electricity_urban (% of urban population),51.3,measured,source_ingest,2017.0,
Sierra Leone,2017,energy_poverty_multidimensional (% of total population),87.95,measured,source_ingest,2017.0,
Sierra Leone,2017,fossil_share_elec,39.13,measured,source_ingest,2017.0,
Sierra Leone,2017,gdp,10128155156.0,measured,source_ingest,2017.0,
Sierra Leone,2017,greenhouse_gas_emissions,0.06,measured,source_ingest,2017.0,
Sierra Leone,2017,hydro_electricity,0.13,measured,source_ingest,2017.0,
Sierra Leone,2017,low_carbon_share_elec,60.87,measured,source_ingest,2017.0,
Sierra Leone,2017,population,7379300.0,measured,source_ingest,2017.0,
Sierra Leone,2017,renewables_electricity,0.14,measured,source_ingest,2017.0,
Sierra Leone,2017,renewables_share_elec,60.87,measured,source_ingest,2017.0,
Sierra Leone,2017,solar_electricity,0.01,measured,source_ingest,2017.0,
Sierra Leone,2017,wind_electricity,0.0,measured,source_ingest,2017.0,
Sierra Leone,2018,Access to Clean Fuels and Technologies for cooking (% of total population),0.7,measured,source_ingest,2018.0,
Sierra Leone,2018,Access to electricity (% of total population),26.1,measured,source_ingest,2018.0,
Sierra Leone,2018,Population growth (annual %),2.34731039123252,measured,source_ingest,2018.0,
Sierra Leone,2018,carbon_intensity_elec,222.22,measured,source_ingest,2018.0,
Sierra Leone,2018,electricity_demand (TWh),0.27,measured,source_ingest,2018.0,
Sierra Leone,2018,electricity_generation (TWh),0.27,measured,source_ingest,2018.0,
Sierra Leone,2018,energy_poverty_electricity (% of total population),73.9,derived,one_minus_access,2018.0,
Sierra Leone,2018,energy_poverty_electricity_rural (% of rural population),93.6,measured,source_ingest,2018.0,
Sierra Leone,2018,energy_poverty_electricity_urban (% of urban population),46.8,measured,source_ingest,2018.0,
Sierra Leone,2018,energy_poverty_multidimensional (% of total population),86.6,measured,source_ingest,2018.0,
Sierra Leone,2018,fossil_share_elec,33.333,measured,source_ingest,2018.0,
Sierra Leone,2018,gdp,10480967104.0,measured,source_ingest,2018.0,
Sierra Leone,2018,greenhouse_gas_emissions,0.06,measured,source_ingest,2018.0,
Sierra Leone,2018,hydro_electricity,0.17,measured,source_ingest,2018.0,
Sierra Leone,2018,low_carbon_share_elec,66.667,measured,source_ingest,2018.0,
Sierra Leone,2018,population,7554568.0,measured,source_ingest,2018.0,
Sierra Leone,2018,renewables_electricity,0.18,measured,source_ingest,2018.0,
Sierra Leone,2018,renewables_share_elec,66.667,measured,source_ingest,2018.0,
Sierra Leone,2018,solar_electricity,0.01,measured,source_ingest,2018.0,
Sierra Leone,2018,wind_electricity,0.0,measured,source_ingest,2018.0,
Sierra Leone,2019,Access to Clean Fuels and Technologies for cooking (% of total population),0.7,measured,source_ingest,2019.0,
Sierra Leone,2019,Access to electricity (% of total population),22.7,measured,source_ingest,2019.0,
Sierra Leone,2019,Population growth (annual %),2.32146457882717,measured,source_ingest,2019.0,
Sierra Leone,2019,carbon_intensity_elec,50.0,measured,source_ingest,2019.0,
Sierra Leone,2019,electricity_demand (TWh),0.2,measured,source_ingest,2019.0,
Sierra Leone,2019,electricity_generation (TWh),0.2,measured,source_ingest,2019.0,
Sierra Leone,2019,energy_poverty_electricity (% of total population),77.3,derived,one_minus_access,2019.0,
Sierra Leone,2019,energy_poverty_electricity_rural (% of rural population),98.5,measured,source_ingest,2019.0,
Sierra Leone,2019,energy_poverty_electricity_urban (% of urban population),48.6,measured,source_ingest,2019.0,
Sierra Leone,2019,energy_poverty_multidimensional (% of total population),88.3,measured,source_ingest,2019.0,
Sierra Leone,2019,fossil_share_elec,5.0,measured,source_ingest,2019.0,
Sierra Leone,2019,gdp,11031662186.0,measured,source_ingest,2019.0,
Sierra Leone,2019,greenhouse_gas_emissions,0.01,measured,source_ingest,2019.0,
Sierra Leone,2019,hydro_electricity,0.18,measured,source_ingest,2019.0,
Sierra Leone,2019,low_carbon_share_elec,95.0,measured,source_ingest,2019.0,
Sierra Leone,2019,population,7731994.0,measured,source_ingest,2019.0,
Sierra Leone,2019,renewables_electricity,0.19,measured,source_ingest,2019.0,
Sierra Leone,2019,renewables_share_elec,95.0,measured,source_ingest,2019.0,
Sierra Leone,2019,solar_electricity,0.01,measured,source_ingest,2019.0,
Sierra Leone,2019,wind_electricity,0.0,measured,source_ingest,2019.0,
Sierra Leone,2020,Access to Clean Fuels and Technologies for cooking (% of total population),0.8,measured,source_ingest,2020.0,
Sierra Leone,2020,Access to electricity (% of total population),26.3,measured,source_ingest,2020.0,
Sierra Leone,2020,Population growth (annual %),2.30847202655897,measured,source_ingest,2020.0,
Sierra Leone,2020,carbon_intensity_elec,50.0,measured,source_ingest,2020.0,
Sierra Leone,2020,electricity_demand (TWh),0.2,measured,source_ingest,2020.0,
Sierra Leone,2020,electricity_generation (TWh),0.2,measured,source_ingest,2020.0,
Sierra Leone,2020,energy_poverty_electricity (% of total population),73.7,derived,one_minus_access,2020.0,
Sierra Leone,2020,energy_poverty_electricity_rural (% of rural population),95.3,measured,source_ingest,2020.0,
Sierra Leone,2020,energy_poverty_electricity_urban (% of urban population),45.0,measured,source_ingest,2020.0,
Sierra Leone,2020,energy_poverty_multidimensional (% of total population),86.45,measured,source_ingest,2020.0,
Sierra Leone,2020,fossil_share_elec,5.0,measured,source_ingest,2020.0,
Sierra Leone,2020,gdp,10814455084.0,measured,source_ingest,2020.0,
Sierra Leone,2020,greenhouse_gas_emissions,0.01,measured,source_ingest,2020.0,
Sierra Leone,2020,hydro_electricity,0.18,measured,source_ingest,2020.0,
Sierra Leone,2020,low_carbon_share_elec,95.0,measured,source_ingest,2020.0,
Sierra Leone,2020,population,7912557.0,measured,source_ingest,2020.0,
Sierra Leone,2020,renewables_electricity,0.19,measured,source_ingest,2020.0,
Sierra Leone,2020,renewables_share_elec,95.0,measured,source_ingest,2020.0,
Sierra Leone,2020,solar_electricity,0.01,measured,source_ingest,2020.0,
Sierra Leone,2020,wind_electricity,0.0,measured,source_ingest,2020.0,
Sierra Leone,2021,Access to Clean Fuels and Technologies for cooking (% of total population),0.8,measured,source_ingest,2021.0,
Sierra Leone,2021,Access to electricity (% of total population),27.5,measured,source_ingest,2021.0,
Sierra Leone,2021,Population growth (annual %),2.27463021517533,measured,source_ingest,2021.0,
Sierra Leone,2021,carbon_intensity_elec,50.0,measured,source_ingest,2021.0,
Sierra Leone,2021,electricity_demand (TWh),0.2,measured,source_ingest,2021.0,
Sierra Leone,2021,electricity_generation (TWh),0.2,measured,source_ingest,2021.0,
Sierra Leone,2021,energy_poverty_electricity (% of total population),72.5,derived,one_minus_access,2021.0,
Sierra Leone,2021,energy_poverty_electricity_rural (% of rural population),95.1,measured,source_ingest,2021.0,
Sierra Leone,2021,energy_poverty_electricity_urban (% of urban population),43.0,measured,source_ingest,2021.0,
Sierra Leone,2021,energy_poverty_multidimensional (% of total population),85.85,measured,source_ingest,2021.0,
Sierra Leone,2021,fossil_share_elec,5.0,measured,source_ingest,2021.0,
Sierra Leone,2021,gdp,11258356071.0,measured,source_ingest,2021.0,
Sierra Leone,2021,greenhouse_gas_emissions,0.01,measured,source_ingest,2021.0,
Sierra Leone,2021,hydro_electricity,0.18,measured,source_ingest,2021.0,
Sierra Leone,2021,low_carbon_share_elec,95.0,measured,source_ingest,2021.0,
Sierra Leone,2021,population,8094603.0,measured,source_ingest,2021.0,
Sierra Leone,2021,renewables_electricity,0.19,measured,source_ingest,2021.0,
Sierra Leone,2021,renewables_share_elec,95.0,measured,source_ingest,2021.0,
Sierra Leone,2021,solar_electricity,0.01,measured,source_ingest,2021.0,
Sierra Leone,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Sierra Leone,2022,Access to Clean Fuels and Technologies for cooking (% of total population),0.8,measured,source_ingest,2022.0,
Sierra Leone,2022,Access to electricity (% of total population),29.4,measured,source_ingest,2022.0,
Sierra Leone,2022,Population growth (annual %),2.22598462352813,measured,source_ingest,2022.0,
Sierra Leone,2022,carbon_intensity_elec,50.0,measured,source_ingest,2022.0,
Sierra Leone,2022,electricity_demand (TWh),0.2,measured,source_ingest,2022.0,
Sierra Leone,2022,electricity_generation (TWh),0.2,measured,source_ingest,2022.0,
Sierra Leone,2022,energy_poverty_electricity (% of total population),70.6,derived,one_minus_access,2022.0,
Sierra Leone,2022,energy_poverty_electricity_rural (% of rural population),95.0,measured,source_ingest,2022.0,
Sierra Leone,2022,energy_poverty_electricity_urban (% of urban population),44.7,measured,source_ingest,2022.0,
Sierra Leone,2022,energy_poverty_multidimensional (% of total population),84.9,measured,source_ingest,2022.0,
Sierra Leone,2022,fossil_share_elec,5.0,measured,source_ingest,2022.0,
Sierra Leone,2022,gdp,11681270534.0,measured,source_ingest,2022.0,
Sierra Leone,2022,greenhouse_gas_emissions,0.01,measured,source_ingest,2022.0,
Sierra Leone,2022,hydro_electricity,0.18,measured,source_ingest,2022.0,
Sierra Leone,2022,low_carbon_share_elec,95.0,measured,source_ingest,2022.0,
Sierra Leone,2022,population,8276809.0,measured,source_ingest,2022.0,
Sierra Leone,2022,renewables_electricity,0.19,measured,source_ingest,2022.0,
Sierra Leone,2022,renewables_share_elec,95.0,measured,source_ingest,2022.0,
Sierra Leone,2022,solar_electricity,0.01,measured,source_ingest,2022.0,
Sierra Leone,2022,wind_electricity,0.0,measured,source_ingest,2022.0,
Sierra Leone,2023,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2023.0,
Sierra Leone,2023,Access to electricity (% of total population),35.5,measured,source_ingest,2023.0,
Sierra Leone,2023,Population growth (annual %),2.19524258771884,measured,source_ingest,2023.0,
Sierra Leone,2023,carbon_intensity_elec,47.62,measured,source_ingest,2023.0,
Sierra Leone,2023,electricity_demand (TWh),0.21,measured,source_ingest,2023.0,
Sierra Leone,2023,electricity_generation (TWh),0.21,measured,source_ingest,2023.0,
Sierra Leone,2023,energy_poverty_electricity (% of total population),64.5,derived,one_minus_access,2023.0,
Sierra Leone,2023,energy_poverty_electricity_rural (% of rural population),81.0,measured,source_ingest,2023.0,
Sierra Leone,2023,energy_poverty_electricity_urban (% of urban population),43.7,measured,source_ingest,2023.0,
Sierra Leone,2023,energy_poverty_multidimensional (% of total population),81.8,measured,source_ingest,2023.0,
Sierra Leone,2023,fossil_share_elec,4.762,measured,source_ingest,2023.0,
Sierra Leone,2023,gdp,12011400320.647131,estimated,dampened_exponential_log_linear,2022.0,0.941173494997688
Sierra Leone,2023,greenhouse_gas_emissions,0.01,measured,source_ingest,2023.0,
Sierra Leone,2023,hydro_electricity,0.18,measured,source_ingest,2023.0,
Sierra Leone,2023,low_carbon_share_elec,95.238,measured,source_ingest,2023.0,
Sierra Leone,2023,population,8460523.0,measured,source_ingest,2023.0,
Sierra Leone,2023,renewables_electricity,0.2,measured,source_ingest,2023.0,
Sierra Leone,2023,renewables_share_elec,95.238,measured,source_ingest,2023.0,
Sierra Leone,2023,solar_electricity,0.02,measured,source_ingest,2023.0,
Sierra Leone,2023,wind_electricity,0.0,measured,source_ingest,2023.0,
Sierra Leone,2024,Access to Clean Fuels and Technologies for cooking (% of total population),0.9107142857142776,estimated,linear_projection,2023.0,0.8928571428571463
Sierra Leone,2024,Access to electricity (% of total population),39.2,measured,source_ingest,2024.0,
Sierra Leone,2024,Population growth (annual %),2.1226891332086,measured,source_ingest,2024.0,
Sierra Leone,2024,carbon_intensity_elec,47.62,measured,source_ingest,2024.0,
Sierra Leone,2024,electricity_demand (TWh),0.21,measured,source_ingest,2024.0,
Sierra Leone,2024,electricity_generation (TWh),0.21,measured,source_ingest,2024.0,
Sierra Leone,2024,energy_poverty_electricity (% of total population),60.8,derived,one_minus_access,2024.0,
Sierra Leone,2024,energy_poverty_electricity_rural (% of rural population),75.1,measured,source_ingest,2024.0,
Sierra Leone,2024,energy_poverty_electricity_urban (% of urban population),43.6,measured,source_ingest,2024.0,
Sierra Leone,2024,energy_poverty_multidimensional (% of total population),82.48214285714289,measured,source_ingest,2024.0,
Sierra Leone,2024,fossil_share_elec,4.762,measured,source_ingest,2024.0,
Sierra Leone,2024,gdp,12350860057.809015,estimated,dampened_exponential_log_linear,2022.0,0.941173494997688
Sierra Leone,2024,greenhouse_gas_emissions,0.01,measured,source_ingest,2024.0,
Sierra Leone,2024,hydro_electricity,0.18,measured,source_ingest,2024.0,
Sierra Leone,2024,low_carbon_share_elec,95.238,measured,source_ingest,2024.0,
Sierra Leone,2024,population,8642029.0,measured,source_ingest,2024.0,
Sierra Leone,2024,renewables_electricity,0.2,measured,source_ingest,2024.0,
Sierra Leone,2024,renewables_share_elec,95.238,measured,source_ingest,2024.0,
Sierra Leone,2024,solar_electricity,0.02,measured,source_ingest,2024.0,
Sierra Leone,2024,wind_electricity,0.0,measured,source_ingest,2024.0,
Sierra Leone,2025,Access to Clean Fuels and Technologies for cooking (% of total population),0.9464285714285694,estimated,linear_projection,2023.0,0.8928571428571463
Sierra Leone,2025,Access to electricity (% of total population),38.58891894658927,estimated,logistic_logit_linear,2024.0,0.8657618894127039
Sierra Leone,2025,Population growth (annual %),2.03619305233604,measured,source_ingest,2025.0,
Sierra Leone,2025,carbon_intensity_elec,37.38228826494623,estimated,dampened_exponential_log_linear,2024.0,0.6979957144697787
Sierra Leone,2025,electricity_demand (TWh),0.20696619182140116,estimated,dampened_exponential_log_linear,2024.0,0.16175061919496136
Sierra Leone,2025,electricity_generation (TWh),0.20696619182140116,estimated,dampened_exponential_log_linear,2024.0,0.16175061919496136
Sierra Leone,2025,energy_poverty_electricity (% of total population),61.41108105341073,estimated,one_minus_access,2024.0,
Sierra Leone,2025,energy_poverty_electricity_rural (% of rural population),80.62777777777774,estimated,linear_projection,2024.0,0.5714231044198632
Sierra Leone,2025,energy_poverty_electricity_urban (% of urban population),40.761111111111404,estimated,linear_projection,2024.0,0.7919056899546415
Sierra Leone,2025,energy_poverty_multidimensional (% of total population),81.60595238095243,measured,source_ingest,2025.0,
Sierra Leone,2025,fossil_share_elec,0.0,estimated,linear_projection,2024.0,0.6955618688649716
Sierra Leone,2025,gdp,12385329266.539843,estimated,dampened_exponential_log_linear,2022.0,0.941173494997688
Sierra Leone,2025,greenhouse_gas_emissions,0.007736705438639679,estimated,dampened_exponential_log_linear,2024.0,0.6568641349388269
Sierra Leone,2025,hydro_electricity,0.1873218158427207,estimated,dampened_exponential_log_linear,2024.0,0.5984994161265755
Sierra Leone,2025,low_carbon_share_elec,100.0,estimated,linear_projection,2024.0,0.6955618688649716
Sierra Leone,2025,population,8819801.143994542,estimated,limit_year_population_growth_rate_exponential,2024.0,
Sierra Leone,2025,renewables_electricity,0.20990860370450345,estimated,dampened_exponential_log_linear,2024.0,0.699841338701326
Sierra Leone,2025,renewables_share_elec,100.0,estimated,linear_projection,2024.0,0.6955618688649716
Sierra Leone,2025,solar_electricity,0.022081790273476246,estimated,dampened_exponential_log_linear,2024.0,0.5714285714285712
Sierra Leone,2025,wind_electricity,,missing,no_history,,
Somalia,2016,Access to Clean Fuels and Technologies for cooking (% of total population),2.3,measured,source_ingest,2016.0,
Somalia,2016,Access to electricity (% of total population),51.1,measured,source_ingest,2016.0,
Somalia,2016,Population growth (annual %),3.8489103342184,measured,source_ingest,2016.0,
Somalia,2016,carbon_intensity_elec,638.89,measured,source_ingest,2016.0,
Somalia,2016,electricity_demand (TWh),0.36,measured,source_ingest,2016.0,
Somalia,2016,electricity_generation (TWh),0.36,measured,source_ingest,2016.0,
Somalia,2016,energy_poverty_electricity (% of total population),48.9,derived,one_minus_access,2016.0,
Somalia,2016,energy_poverty_electricity_rural (% of rural population),62.7,measured,source_ingest,2016.0,
Somalia,2016,energy_poverty_electricity_urban (% of urban population),31.099999999999994,measured,source_ingest,2016.0,
Somalia,2016,energy_poverty_multidimensional (% of total population),73.3,measured,source_ingest,2016.0,
Somalia,2016,fossil_share_elec,97.222,measured,source_ingest,2016.0,
Somalia,2016,gdp,,missing,no_history,,
Somalia,2016,greenhouse_gas_emissions,0.23,measured,source_ingest,2016.0,
Somalia,2016,hydro_electricity,0.0,measured,source_ingest,2016.0,
Somalia,2016,low_carbon_share_elec,2.778,measured,source_ingest,2016.0,
Somalia,2016,population,14348741.0,measured,source_ingest,2016.0,
Somalia,2016,renewables_electricity,0.01,measured,source_ingest,2016.0,
Somalia,2016,renewables_share_elec,2.778,measured,source_ingest,2016.0,
Somalia,2016,solar_electricity,0.01,measured,source_ingest,2016.0,
Somalia,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Somalia,2017,Access to Clean Fuels and Technologies for cooking (% of total population),2.6,measured,source_ingest,2017.0,
Somalia,2017,Access to electricity (% of total population),52.1,measured,source_ingest,2017.0,
Somalia,2017,Population growth (annual %),3.88144974373944,measured,source_ingest,2017.0,
Somalia,2017,carbon_intensity_elec,621.62,measured,source_ingest,2017.0,
Somalia,2017,electricity_demand (TWh),0.37,measured,source_ingest,2017.0,
Somalia,2017,electricity_generation (TWh),0.37,measured,source_ingest,2017.0,
Somalia,2017,energy_poverty_electricity (% of total population),47.9,derived,one_minus_access,2017.0,
Somalia,2017,energy_poverty_electricity_rural (% of rural population),61.6,measured,source_ingest,2017.0,
Somalia,2017,energy_poverty_electricity_urban (% of urban population),30.700000000000003,measured,source_ingest,2017.0,
Somalia,2017,energy_poverty_multidimensional (% of total population),72.65,measured,source_ingest,2017.0,
Somalia,2017,fossil_share_elec,94.595,measured,source_ingest,2017.0,
Somalia,2017,gdp,,missing,no_history,,
Somalia,2017,greenhouse_gas_emissions,0.23,measured,source_ingest,2017.0,
Somalia,2017,hydro_electricity,0.0,measured,source_ingest,2017.0,
Somalia,2017,low_carbon_share_elec,5.405,measured,source_ingest,2017.0,
Somalia,2017,population,14916630.0,measured,source_ingest,2017.0,
Somalia,2017,renewables_electricity,0.02,measured,source_ingest,2017.0,
Somalia,2017,renewables_share_elec,5.405,measured,source_ingest,2017.0,
Somalia,2017,solar_electricity,0.01,measured,source_ingest,2017.0,
Somalia,2017,wind_electricity,0.01,measured,source_ingest,2017.0,
Somalia,2018,Access to Clean Fuels and Technologies for cooking (% of total population),3.0,measured,source_ingest,2018.0,
Somalia,2018,Access to electricity (% of total population),50.7,measured,source_ingest,2018.0,
Somalia,2018,Population growth (annual %),3.52933303532182,measured,source_ingest,2018.0,
Somalia,2018,carbon_intensity_elec,621.62,measured,source_ingest,2018.0,
Somalia,2018,electricity_demand (TWh),0.37,measured,source_ingest,2018.0,
Somalia,2018,electricity_generation (TWh),0.37,measured,source_ingest,2018.0,
Somalia,2018,energy_poverty_electricity (% of total population),49.3,derived,one_minus_access,2018.0,
Somalia,2018,energy_poverty_electricity_rural (% of rural population),64.7,measured,source_ingest,2018.0,
Somalia,2018,energy_poverty_electricity_urban (% of urban population),30.299999999999997,measured,source_ingest,2018.0,
Somalia,2018,energy_poverty_multidimensional (% of total population),73.15,measured,source_ingest,2018.0,
Somalia,2018,fossil_share_elec,94.595,measured,source_ingest,2018.0,
Somalia,2018,gdp,,missing,no_history,,
Somalia,2018,greenhouse_gas_emissions,0.23,measured,source_ingest,2018.0,
Somalia,2018,hydro_electricity,0.0,measured,source_ingest,2018.0,
Somalia,2018,low_carbon_share_elec,5.405,measured,source_ingest,2018.0,
Somalia,2018,population,15452489.0,measured,source_ingest,2018.0,
Somalia,2018,renewables_electricity,0.02,measured,source_ingest,2018.0,
Somalia,2018,renewables_share_elec,5.405,measured,source_ingest,2018.0,
Somalia,2018,solar_electricity,0.01,measured,source_ingest,2018.0,
Somalia,2018,wind_electricity,0.01,measured,source_ingest,2018.0,
Somalia,2019,Access to Clean Fuels and Technologies for cooking (% of total population),3.5,measured,source_ingest,2019.0,
Somalia,2019,Access to electricity (% of total population),49.2,measured,source_ingest,2019.0,
Somalia,2019,Population growth (annual %),3.67525774477084,measured,source_ingest,2019.0,
Somalia,2019,carbon_intensity_elec,621.62,measured,source_ingest,2019.0,
Somalia,2019,electricity_demand (TWh),0.37,measured,source_ingest,2019.0,
Somalia,2019,electricity_generation (TWh),0.37,measured,source_ingest,2019.0,
Somalia,2019,energy_poverty_electricity (% of total population),50.8,derived,one_minus_access,2019.0,
Somalia,2019,energy_poverty_electricity_rural (% of rural population),75.6,estimated,observed_or_carry,2024.0,
Somalia,2019,energy_poverty_electricity_urban (% of urban population),30.099999999999994,measured,source_ingest,2019.0,
Somalia,2019,energy_poverty_multidimensional (% of total population),73.65,measured,source_ingest,2019.0,
Somalia,2019,fossil_share_elec,94.595,measured,source_ingest,2019.0,
Somalia,2019,gdp,,missing,no_history,,
Somalia,2019,greenhouse_gas_emissions,0.23,measured,source_ingest,2019.0,
Somalia,2019,hydro_electricity,0.0,measured,source_ingest,2019.0,
Somalia,2019,low_carbon_share_elec,5.405,measured,source_ingest,2019.0,
Somalia,2019,population,16030969.0,measured,source_ingest,2019.0,
Somalia,2019,renewables_electricity,0.02,measured,source_ingest,2019.0,
Somalia,2019,renewables_share_elec,5.405,measured,source_ingest,2019.0,
Somalia,2019,solar_electricity,0.01,measured,source_ingest,2019.0,
Somalia,2019,wind_electricity,0.01,measured,source_ingest,2019.0,
Somalia,2020,Access to Clean Fuels and Technologies for cooking (% of total population),3.7,measured,source_ingest,2020.0,
Somalia,2020,Access to electricity (% of total population),49.9,measured,source_ingest,2020.0,
Somalia,2020,Population growth (annual %),3.79592066888979,measured,source_ingest,2020.0,
Somalia,2020,carbon_intensity_elec,594.6,measured,source_ingest,2020.0,
Somalia,2020,electricity_demand (TWh),0.37,measured,source_ingest,2020.0,
Somalia,2020,electricity_generation (TWh),0.37,measured,source_ingest,2020.0,
Somalia,2020,energy_poverty_electricity (% of total population),50.1,derived,one_minus_access,2020.0,
Somalia,2020,energy_poverty_electricity_rural (% of rural population),67.7,measured,source_ingest,2020.0,
Somalia,2020,energy_poverty_electricity_urban (% of urban population),29.700000000000003,measured,source_ingest,2020.0,
Somalia,2020,energy_poverty_multidimensional (% of total population),73.2,measured,source_ingest,2020.0,
Somalia,2020,fossil_share_elec,91.892,measured,source_ingest,2020.0,
Somalia,2020,gdp,,missing,no_history,,
Somalia,2020,greenhouse_gas_emissions,0.22,measured,source_ingest,2020.0,
Somalia,2020,hydro_electricity,0.0,measured,source_ingest,2020.0,
Somalia,2020,low_carbon_share_elec,8.108,measured,source_ingest,2020.0,
Somalia,2020,population,16651200.0,measured,source_ingest,2020.0,
Somalia,2020,renewables_electricity,0.03,measured,source_ingest,2020.0,
Somalia,2020,renewables_share_elec,8.108,measured,source_ingest,2020.0,
Somalia,2020,solar_electricity,0.02,measured,source_ingest,2020.0,
Somalia,2020,wind_electricity,0.01,measured,source_ingest,2020.0,
Somalia,2021,Access to Clean Fuels and Technologies for cooking (% of total population),4.3,measured,source_ingest,2021.0,
Somalia,2021,Access to electricity (% of total population),49.3,measured,source_ingest,2021.0,
Somalia,2021,Population growth (annual %),3.65720037777736,measured,source_ingest,2021.0,
Somalia,2021,carbon_intensity_elec,578.95,measured,source_ingest,2021.0,
Somalia,2021,electricity_demand (TWh),0.38,measured,source_ingest,2021.0,
Somalia,2021,electricity_generation (TWh),0.38,measured,source_ingest,2021.0,
Somalia,2021,energy_poverty_electricity (% of total population),50.7,derived,one_minus_access,2021.0,
Somalia,2021,energy_poverty_electricity_rural (% of rural population),69.4,measured,source_ingest,2021.0,
Somalia,2021,energy_poverty_electricity_urban (% of urban population),29.400000000000006,measured,source_ingest,2021.0,
Somalia,2021,energy_poverty_multidimensional (% of total population),73.2,measured,source_ingest,2021.0,
Somalia,2021,fossil_share_elec,89.474,measured,source_ingest,2021.0,
Somalia,2021,gdp,,missing,no_history,,
Somalia,2021,greenhouse_gas_emissions,0.22,measured,source_ingest,2021.0,
Somalia,2021,hydro_electricity,0.0,measured,source_ingest,2021.0,
Somalia,2021,low_carbon_share_elec,10.526,measured,source_ingest,2021.0,
Somalia,2021,population,17271435.0,measured,source_ingest,2021.0,
Somalia,2021,renewables_electricity,0.04,measured,source_ingest,2021.0,
Somalia,2021,renewables_share_elec,10.526,measured,source_ingest,2021.0,
Somalia,2021,solar_electricity,0.03,measured,source_ingest,2021.0,
Somalia,2021,wind_electricity,0.01,measured,source_ingest,2021.0,
Somalia,2022,Access to Clean Fuels and Technologies for cooking (% of total population),4.8,measured,source_ingest,2022.0,
Somalia,2022,Access to electricity (% of total population),48.9,measured,source_ingest,2022.0,
Somalia,2022,Population growth (annual %),3.0251275475745,measured,source_ingest,2022.0,
Somalia,2022,carbon_intensity_elec,523.81,measured,source_ingest,2022.0,
Somalia,2022,electricity_demand (TWh),0.42,measured,source_ingest,2022.0,
Somalia,2022,electricity_generation (TWh),0.42,measured,source_ingest,2022.0,
Somalia,2022,energy_poverty_electricity (% of total population),51.1,derived,one_minus_access,2022.0,
Somalia,2022,energy_poverty_electricity_rural (% of rural population),69.3,measured,source_ingest,2022.0,
Somalia,2022,energy_poverty_electricity_urban (% of urban population),23.299999999999997,measured,source_ingest,2022.0,
